Name,Page Title,Page,Total Played Time
C1048,第二單元 04 資料輸出 - PIPLS,/335019/04,444
C1044,第九單元 06 圓餅圖 - PIPLS,/364457/06,444
C1182,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,444
C1000,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,444
C1094,第七單元 02 串列的基本操作 - PIPLS,/355071/02,444
C1087,第二單元 01 什麼是變數？ - PIPLS,/335016/01,444
C1154,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,444
C1082,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,444
C1070,第七單元 02 串列的基本操作 - PIPLS,/357349/02,444
C1140,第二單元 00 單元大綱 - PIPLS,/336594/00,442
C1182,第六單元 05 while迴圈一 - PIPLS,/354612/05-while,442
C1088,第四單元 01 字串的函式與運算子（一） - PIPLS,/0.5.59.207/01,442
C1193,第七單元 05 什麼是字典 - PIPLS,/355082/05,442
C1175,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,442
C1158,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,442
C1025,第二單元 03 基本資料型態 - PIPLS,/335018/03,442
C1117,第七單元 01 什麼是串列 - PIPLS,/357348/01,442
C1001,第三單元 03 數學模組 - PIPLS,/339533/03,442
C1040,第七單元 02 串列的基本操作 - PIPLS,/357349/02,442
C1121,第三單元 01 算數運算子 - PIPLS,/339531/01,442
C1200,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,442
C1025,第七單元 05 什麼是字典 - PIPLS,/355082/05,442
C1209,第四單元 06 字元及編碼 - PIPLS,/342997/06,442
C1056,第三單元 03 數學模組 - PIPLS,/339533/03,442
C1053,第七單元 01 什麼是串列 - PIPLS,/355059/01,442
C1064,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,442
C1023,第七單元 02 串列的基本操作 - PIPLS,/357349/02,442
C1063,第七單元 02 串列的基本操作 - PIPLS,/355071/02,442
C1119,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1172,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1066,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1013,第七單元 01 什麼是串列 - PIPLS,/357348/01,440
C1038,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1184,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1179,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1012,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1127,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1189,第七單元 01 什麼是串列 - PIPLS,/0.5.115.228/01,440
C1136,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1194,第一單元 03 軟體使用簡介 - PIPLS,/0.4.72.95/03,440
C1193,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1048,第五單元 02 單向選擇結構 - PIPLS,/349968/02,440
C1154,第七單元 01 什麼是串列 - PIPLS,/355059/01,440
C1075,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,440
C1058,第七單元 01 什麼是串列 - PIPLS,/0.5.106.243/01,438
C1070,第七單元 05 什麼是字典 - PIPLS,/357352/05,438
C1206,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/339446/05,438
C1125,第七單元 01 什麼是串列 - PIPLS,/357348/01,438
C1109,第七單元 01 什麼是串列 - PIPLS,/357348/01,438
C1073,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,438
C1194,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,438
C1035,第七單元 01 什麼是串列 - PIPLS,/357348/01,438
C1052,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,438
C1061,第七單元 01 什麼是串列 - PIPLS,/357348/01,438
C1038,第七單元 01 什麼是串列 - PIPLS,/0.5.106.243/01,438
C1088,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,438
C1032,第三單元 04 亂數 - PIPLS,/339535/04,438
C1027,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,436
C1154,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1028,第八單元 01 什麼是函式？ - PIPLS,/359145/01,436
C1001,第六單元 01 range函式 - PIPLS,/354608/01-range,436
C1102,第一單元 03 軟體使用簡介 - PIPLS,/0.4.72.95/03,436
C1172,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1006,第六單元 04 for迴圈三 - PIPLS,/352976/04-for,436
C1027,第七單元 01 什麼是串列 - PIPLS,/357348/01,436
C1080,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,436
C1186,第九單元 02 圖形屬性設定 - PIPLS,/318580/02,436
C1077,第七單元 01 什麼是串列 - PIPLS,/355059/01,436
C1134,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1020,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1081,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,436
C1043,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1157,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,436
C1078,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,436
C1041,第三單元 04 亂數 - PIPLS,/336608/04,436
C1102,第七單元 01 什麼是串列 - PIPLS,/357348/01,436
C1127,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1016,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,436
C1064,第三單元 03 數學模組 - PIPLS,/339533/03,436
C1143,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1019,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1120,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1018,第七單元 01 什麼是串列 - PIPLS,/357348/01,436
C1012,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1076,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1107,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,436
C1006,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,436
C1020,第八單元 04 具有傳回值的函式 - PIPLS,/359138/04,436
C1035,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,436
C1155,第七單元 01 什麼是串列 - PIPLS,/357348/01,436
C1193,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,434
C1121,第二單元 01 什麼是變數？ - PIPLS,/334980/01,434
C1102,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1184,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,434
C1040,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1100,第十單元 06 圖形介面設計進階三 - PIPLS,/365124/06,434
C1002,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1058,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,434
C1000,第三單元 01 算數運算子 - PIPLS,/336599/01,434
C1070,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1025,第二單元 04 資料輸出 - PIPLS,/335019/04,434
C1139,第二單元 04 資料輸出 - PIPLS,/334983/04,434
C1188,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1180,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1007,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,434
C1042,第五單元 04 多向選擇結構 - PIPLS,/353005/04,434
C1208,第二單元 03 基本資料型態 - PIPLS,/0.5.28.170/03,434
C1146,第六單元 04 for迴圈三 - PIPLS,/352976/04-for,434
C1125,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1042,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1095,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,434
C1006,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,434
C1188,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,434
C1088,第十單元 02 YouTube影音下載（二） - PIPLS,/365073/02-youtube,434
C1210,第二單元 05 資料輸入 - PIPLS,/149359/05,432
C1211,第一單元 03 軟體使用簡介 - PIPLS,/185741/03,432
C1150,第五單元 02 單向選擇結構 - PIPLS,/353003/02,432
C1031,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,432
C1109,第五單元 04 多向選擇結構 - PIPLS,/353005/04,432
C1018,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,432
C1163,第七單元 01 什麼是串列 - PIPLS,/357348/01,432
C1033,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,432
C1137,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,432
C1060,第二單元 05 資料輸入 - PIPLS,/335020/05,432
C1052,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,432
C1028,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,432
C1095,第十一單元 02 網路爬蟲應用 - PIPLS,/366711/02,432
C1155,第十一單元 02 網路爬蟲應用 - PIPLS,/366711/02,432
C1052,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,432
C1105,第二單元05資料輸入 - PIPLS,/335020/05,430
C1075,第十一單元 02 網路爬蟲應用 - PIPLS,/366764/02,430
C1141,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,430
C1098,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,430
C1179,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,430
C1169,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,430
C1199,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,430
C1101,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,430
C1188,第七單元 01 什麼是串列 - PIPLS,/357348/01,430
C1059,第七單元 01 什麼是串列 - PIPLS,/355059/01,430
C1101,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,430
C1098,第七單元 05 什麼是字典 - PIPLS,/357352/05,430
C1033,第六單元 01 range函式 - PIPLS,/354608/01-range,430
C1104,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,430
C1116,第二單元 02 變數的命名 - PIPLS,/335017/02,430
C1212,第二單元 01 什麼是變數？ - PIPLS,/335016/01,430
C1042,第七單元 01 什麼是串列 - PIPLS,/357348/01,430
C1117,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,430
C1122,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,430
C1213,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,430
C1076,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,428
C1209,第七單元 01 什麼是串列 - PIPLS,/357348/01,428
C1149,第五單元 02 單向選擇結構 - PIPLS,/353003/02,428
C1214,第二單元 01 什麼是變數？ - PIPLS,/335016/01,428
C1023,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,428
C1007,第十單元 04 圖形介面設計進階一 - PIPLS,/365075/04,428
C1023,第三單元 04 亂數 - PIPLS,/339535/04,428
C1205,第二單元 03 基本資料型態 - PIPLS,/334982/03,428
C1103,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,428
C1022,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,428
C1150,第七單元 04 串列的應用範例 - PIPLS,/357351/04,428
C1018,第二單元 01 什麼是變數？ - PIPLS,/334980/01,426
C1011,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,426
C1088,第六單元 04 for迴圈三 - PIPLS,/0.5.105.51/04-for,426
C1109,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,426
C1068,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,426
C1013,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,426
C1124,第一單元 03 軟體使用簡介 - PIPLS,/0.5.26.94/03,426
C1015,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,426
C1142,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,426
C1021,第七單元 02 串列的基本操作 - PIPLS,/357349/02,426
C1000,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,426
C1125,第二單元 04 資料輸出 - PIPLS,/334983/04,426
C1132,第六單元 01 range函式 - PIPLS,/0.5.98.196/01-range,426
C1067,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1121,第二單元 04 資料輸出 - PIPLS,/334983/04,424
C1063,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1204,第二單元 03 基本資料型態 - PIPLS,/334982/03,424
C1019,第二單元 01 什麼是變數？ - PIPLS,/335016/01,424
C1029,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,424
C1169,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1000,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,424
C1012,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1119,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1205,第九單元 02 圖形屬性設定 - PIPLS,/0.5.143.165/02,424
C1139,第三單元 03 數學模組 - PIPLS,/339533/03,424
C1034,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,424
C1124,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,424
C1188,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,424
C1087,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,424
C1067,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,424
C1008,第一單元 01 開發環境簡介 - PIPLS,/334428/01,424
C1125,第四單元 06 字元及編碼 - PIPLS,/342997/06,424
C1087,第三單元 04 亂數 - PIPLS,/336608/04,424
C1010,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1126,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1032,第八單元 01 什麼是函式？ - PIPLS,/359145/01,424
C1154,第六單元 01 range函式 - PIPLS,/352964/01-range,424
C1127,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1076,第十單元 06 圖形介面設計進階三 - PIPLS,/365124/06,424
C1215,第二單元 02 變數的命名 - PIPLS,/335017/02,424
C1053,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,424
C1143,第八單元 04 具有傳回值的函式 - PIPLS,/359138/04,424
C1018,第五單元 02 單向選擇結構 - PIPLS,/353003/02,424
C1193,第五單元 04 多向選擇結構 - PIPLS,/349972/04,424
C1091,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,424
C1020,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1193,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1122,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,422
C1018,第五單元 04 多向選擇結構 - PIPLS,/353005/04,422
C1120,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1216,第二單元 03 基本資料型態 - PIPLS,/335018/03,422
C1133,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1180,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,422
C1134,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1008,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1012,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1038,第六單元 01 range函式 - PIPLS,/352964/01-range,422
C1141,第三單元 01 算數運算子 - PIPLS,/339531/01,422
C1124,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1184,第五單元 04 多向選擇結構 - PIPLS,/349972/04,422
C1185,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,422
C1150,第十一單元 05 表格內容之圖表繪製 - PIPLS,/366714/05,422
C1140,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1117,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,422
C1203,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1013,第五單元 02 單向選擇結構 - PIPLS,/353003/02,422
C1068,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1115,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,422
C1097,第六單元 05 while迴圈一 - PIPLS,/354612/05-while,422
C1015,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,422
C1001,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,422
C1163,第五單元 04 多向選擇結構 - PIPLS,/353005/04,422
C1070,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,422
C1015,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,422
C1061,第四單元 06 字元及編碼 - PIPLS,/342997/06,422
C1119,第五單元 01 關係與邏輯運算子 - PIPLS,/0.5.87.14/01,422
C1172,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1000,第六單元 01 range函式 - PIPLS,/352964/01-range,422
C1142,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1154,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1053,第三單元 01 算數運算子 - PIPLS,/336599/01,422
C1002,第五單元 01 關係與邏輯運算子 - PIPLS,/0.5.98.234/01,422
C1023,第五單元 04 多向選擇結構 - PIPLS,/353005/04,422
C1099,第七單元 05 什麼是字典 - PIPLS,/355082/05,422
C1184,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1124,第五單元 04 多向選擇結構 - PIPLS,/349972/04,422
C1063,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,422
C1029,第三單元 03 數學模組 - PIPLS,/339533/03,422
C1072,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,420
C1052,第六單元 06 while迴圈二 - PIPLS,/354613/06-while,420
C1089,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,420
C1214,第七單元 01 什麼是串列 - PIPLS,/355059/01,420
C1175,第二單元 05 資料輸入 - PIPLS,/334984/05,420
C1182,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,420
C1217,第五單元 01 關係與邏輯運算子 - PIPLS,/307157/01,420
C1160,第五單元 01 關係與邏輯運算子 - PIPLS,/328100/01,420
C1002,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,420
C1213,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,420
C1085,第五單元 04 多向選擇結構 - PIPLS,/353005/04,420
C1103,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,420
C1072,第二單元 04 資料輸出 - PIPLS,/334983/04,420
C1046,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,420
C1081,第七單元 02 串列的基本操作 - PIPLS,/357349/02,420
C1052,第五單元 01 關係與邏輯運算子 - PIPLS,/0.5.98.234/01,420
C1197,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,420
C1077,第五單元 04 多向選擇結構 - PIPLS,/349972/04,420
C1083,第二單元 03 基本資料型態 - PIPLS,/335018/03,420
C1049,第一單元 01 開發環境簡介 - PIPLS,/334976/01,420
C1031,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,420
C1013,第六單元 01 range函式 - PIPLS,/354608/01-range,420
C1016,第十一單元 01 網路爬蟲簡介 - PIPLS,/366710/01,418
C1008,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,418
C1151,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,418
C1026,第八單元 01 什麼是函式？ - PIPLS,/359145/01,418
C1192,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,418
C1213,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,418
C1042,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,418
C1184,第七單元 05 什麼是字典 - PIPLS,/355082/05,418
C1122,第五單元 04 多向選擇結構 - PIPLS,/353005/04,418
C1033,第三單元 01 算數運算子 - PIPLS,/339531/01,418
C1174,第三單元 01 算數運算子 - PIPLS,/336599/01,418
C1105,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,418
